Trial	ObjID	LocID	FB	Task	RT	Stim
1	93	2	1	-1	1500	4019	
2	5	3	1	-1	649	10032	
3	27	1	1	-1	882	16030	
4	33	4	1	-1	816	22028	
5	65	3	1	-1	616	28026	
6	41	2	1	-1	749	34025	
7	48	1	1	-1	582	40023	
8	24	4	1	-1	566	46021	
9	45	3	1	-2	1382	52019	
10	60	2	1	-2	849	58017	
11	72	4	1	-2	982	64016	
12	10	1	1	-2	716	70014	
13	46	1	1	-2	1182	76012	
14	9	4	1	-2	133	82010	
15	49	3	1	-2	766	88008	
16	34	2	1	-2	715	94007	
17	91	2	1	-1	1500	100005	
18	80	1	1	-1	749	106003	
19	35	3	1	-1	733	112001	
20	44	4	1	-1	1500	117999	
21	75	1	1	-1	1500	123997	
22	95	3	1	-1	1500	129996	
23	2	2	1	-1	666	135994	
24	94	4	1	-1	766	141992	
25	6	2	1	-2	616	147990	
26	28	1	1	-2	716	153988	
